product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,return_date
FB001930,Tops,H&M,Fall,L,Brown,96.94,0.0,96.94,2024-04-12,11,4.2,False,,
FB001931,Accessories,Zara,Summer,XL,Gray,77.79,0.0,77.79,2024-12-20,44,3.7,False,,
FB001932,Outerwear,Forever21,Summer,XXL,Black,157.25,0.0,157.25,2024-10-25,31,3.4,False,,
FB001933,Dresses,H&M,Fall,M,Black,149.92,8.8,136.73,2024-07-01,22,3.5,False,,
FB001934,Dresses,Banana Republic,Winter,XS,Red,79.84,58.9,32.81,2024-09-17,47,3.9,True,Size Issue,2024-09-23
FB001935,Bottoms,Zara,Spring,M,Red,47.32,10.7,42.26,2025-12-02,20,3.5,False,,
FB001936,Outerwear,Forever21,Fall,S,Green,197.7,24.0,150.25,2024-10-28,18,4.9,True,Size Issue,2024-11-07
FB001937,Outerwear,Gap,Spring,XS,Pink,158.99,20.2,126.87,2025-09-20,23,4.3,False,,
FB001938,Outerwear,Ann Taylor,Summer,XL,Navy,112.21,29.9,78.66,2025-12-19,39,2.1,False,,
FB001939,Tops,Forever21,Fall,S,Brown,94.11,9.0,85.64,2025-05-24,28,3.6,False,,
FB001940,Bottoms,Mango,Spring,XL,Red,32.1,0.0,32.1,2024-12-23,25,3.9,False,,
FB001941,Bottoms,Mango,Summer,XXL,Navy,98.72,43.0,56.27,2024-04-29,18,3.7,True,Color Mismatch,2024-05-29
FB001942,Tops,H&M,Summer,S,Brown,51.77,34.0,34.17,2024-08-26,25,3.8,False,,
FB001943,Tops,Mango,Winter,S,Brown,92.27,39.1,56.19,2025-03-17,2,2.9,False,,
FB001944,Shoes,Uniqlo,Summer,XXL,Beige,128.2,0.0,128.2,2024-04-19,13,4.2,True,Size Issue,2024-05-17
FB001945,Accessories,Zara,Spring,XL,Purple,70.36,0.0,70.36,2024-03-06,10,4.1,False,,
FB001946,Accessories,Mango,Fall,XS,Red,65.84,9.4,59.65,2024-04-25,42,3.3,False,,
FB001947,Outerwear,Mango,Winter,XL,Blue,171.08,46.0,92.38,2024-04-16,0,4.3,False,,
FB001948,Accessories,Ann Taylor,Spring,XL,Purple,18.8,0.0,18.8,2024-05-16,19,3.8,False,,
FB001949,Dresses,Zara,Summer,L,Red,146.9,19.0,118.99,2025-10-15,28,4.4,False,,
FB001950,Bottoms,Ann Taylor,Spring,XXL,Blue,106.54,0.0,106.54,2024-11-14,25,2.7,False,,
FB001951,Accessories,Forever21,Fall,S,Pink,57.8,0.0,57.8,2025-03-22,9,4.8,False,,
FB001952,Bottoms,Banana Republic,Fall,S,Green,66.68,0.0,66.68,2024-06-16,18,3.0,False,,
FB001953,Outerwear,H&M,Summer,M,Gray,239.4,51.4,116.35,2024-04-24,44,3.5,True,Color Mismatch,2024-05-09
FB001954,Bottoms,Forever21,Spring,XL,Purple,41.58,0.0,41.58,2024-07-22,44,3.2,True,Color Mismatch,2024-07-23
FB001955,Accessories,H&M,Winter,L,Blue,16.36,23.4,12.53,2024-03-04,0,3.3,True,Quality Issue,2024-03-28
FB001956,Bottoms,Ann Taylor,Fall,XL,Blue,52.63,0.0,52.63,2025-10-08,20,4.0,True,Quality Issue,2025-10-17
FB001957,Bottoms,H&M,Summer,M,Purple,112.69,56.8,48.68,2024-06-24,39,2.0,True,Damaged,2024-07-14
FB001958,Accessories,Zara,Winter,L,Purple,60.34,0.0,60.34,2025-03-22,29,4.5,False,,
FB001959,Bottoms,Mango,Fall,XL,Brown,137.15,37.7,85.44,2024-08-07,13,4.2,False,,
FB001960,Tops,Banana Republic,Spring,XXL,Black,108.33,58.3,45.17,2025-02-16,48,3.1,True,Size Issue,2025-02-24
FB001961,Tops,Uniqlo,Summer,XS,Black,38.99,35.8,25.03,2024-08-19,12,3.0,False,,
FB001962,Bottoms,Banana Republic,Fall,M,Red,85.33,17.8,70.14,2025-05-03,33,4.0,False,,
FB001963,Dresses,Zara,Winter,L,Gray,115.56,28.4,82.74,2025-01-14,40,4.3,False,,
FB001964,Bottoms,Zara,Summer,XXL,Pink,59.68,0.0,59.68,2025-04-23,8,3.6,False,,
FB001965,Tops,Banana Republic,Winter,XL,Black,55.23,13.7,47.66,2025-10-20,34,3.4,True,Damaged,2025-10-30
FB001966,Shoes,Gap,Fall,XXL,Beige,42.66,34.6,27.9,2025-02-04,44,2.5,True,Changed Mind,2025-03-03
FB001967,Tops,Forever21,Fall,XL,Navy,77.47,0.0,77.47,2025-04-03,20,4.6,False,,
FB001968,Outerwear,Mango,Spring,M,White,182.4,32.6,122.94,2025-03-31,0,3.9,False,,
FB001969,Bottoms,Zara,Winter,M,Beige,87.02,28.2,62.48,2024-11-07,37,4.2,True,Wrong Item,2024-11-26
FB001970,Outerwear,Forever21,Winter,XS,Purple,80.65,29.1,57.18,2025-11-27,43,3.1,True,Size Issue,2025-12-19
FB001971,Outerwear,Uniqlo,Winter,M,Black,242.11,0.0,242.11,2025-05-31,38,3.4,False,,
FB001972,Accessories,Forever21,Winter,S,Pink,69.53,14.4,59.52,2025-02-12,13,4.7,False,,
FB001973,Outerwear,Banana Republic,Winter,M,Brown,170.73,0.0,170.73,2024-01-11,20,4.5,False,,
FB001974,Bottoms,Forever21,Summer,M,Red,44.19,40.6,26.25,2024-05-22,25,3.1,False,,
FB001975,Accessories,Forever21,Winter,M,Purple,54.12,0.0,54.12,2024-07-02,34,3.8,False,,
FB001976,Shoes,Ann Taylor,Summer,S,Green,129.01,13.3,111.85,2024-02-12,42,3.6,False,,
FB001977,Shoes,H&M,Winter,M,Black,128.53,18.0,105.39,2024-06-01,0,4.0,False,,
FB001978,Tops,Ann Taylor,Summer,XS,Green,41.29,34.4,27.09,2025-11-26,48,3.5,False,,
FB001979,Outerwear,Ann Taylor,Fall,XS,Navy,145.86,0.0,145.86,2025-08-01,16,2.9,True,Size Issue,2025-08-19
FB001980,Dresses,Uniqlo,Winter,L,Brown,58.8,38.3,36.28,2025-10-31,1,4.8,True,Wrong Item,2025-11-06
FB001981,Tops,Zara,Summer,XS,Beige,95.01,18.3,77.62,2024-02-18,7,3.8,True,Color Mismatch,2024-02-28
FB001982,Shoes,Mango,Summer,L,Gray,83.88,0.0,83.88,2025-07-26,27,4.6,False,,
FB001983,Tops,Ann Taylor,Fall,M,Green,57.78,22.5,44.78,2024-12-18,20,3.1,False,,
FB001984,Tops,Gap,Fall,M,Blue,96.81,0.0,96.81,2024-05-07,11,4.6,False,,
FB001985,Shoes,H&M,Fall,XXL,Beige,145.59,5.4,137.73,2024-11-10,31,4.1,False,,
FB001986,Tops,Uniqlo,Spring,XXL,Navy,57.24,0.0,57.24,2024-11-30,27,3.7,False,,
FB001987,Bottoms,H&M,Spring,XS,Gray,129.65,45.7,70.4,2024-12-22,46,4.2,True,Size Issue,2025-01-18
FB001988,Outerwear,Zara,Summer,XXL,White,147.05,38.9,89.85,2025-04-28,4,3.5,True,Changed Mind,2025-05-03
FB001989,Dresses,Gap,Winter,S,Blue,181.31,13.2,157.38,2025-09-24,15,4.7,False,,
FB001990,Shoes,Ann Taylor,Spring,S,Red,133.51,0.0,133.51,2024-12-20,43,4.2,True,Changed Mind,2024-12-24
FB001991,Tops,Banana Republic,Spring,L,Navy,81.49,5.8,76.76,2025-06-25,3,3.5,False,,
FB001992,Accessories,Ann Taylor,Spring,XL,Black,31.79,9.0,28.93,2025-01-09,14,3.9,False,,
FB001993,Shoes,Mango,Spring,L,Purple,157.09,45.9,84.99,2025-04-17,50,4.0,True,Size Issue,2025-05-10
FB001994,Outerwear,Gap,Fall,M,Pink,224.06,5.5,211.74,2025-05-15,14,3.8,False,,
FB001995,Accessories,H&M,Fall,XS,Purple,29.16,0.0,29.16,2024-03-11,50,4.8,False,,
FB001996,Bottoms,Mango,Winter,XS,Purple,86.93,7.6,80.32,2024-03-10,35,4.6,False,,
FB001997,Bottoms,Gap,Winter,S,Green,64.23,7.8,59.22,2024-03-05,43,4.8,False,,
FB001998,Accessories,Gap,Spring,L,Navy,69.06,0.0,69.06,2024-08-19,20,4.2,False,,
FB001999,Outerwear,Zara,Summer,XL,Brown,226.79,15.3,192.09,2024-10-26,12,3.9,True,Wrong Item,2024-11-11
FB002000,Accessories,Gap,Winter,XXL,Blue,75.68,11.0,67.36,2024-11-13,4,2.7,True,Color Mismatch,2024-11-18
FB002001,Outerwear,Uniqlo,Winter,XXL,Blue,124.54,41.1,73.35,2025-08-11,37,3.3,True,Size Issue,2025-08-13
FB002002,Accessories,Zara,Spring,L,White,52.53,8.5,48.06,2025-12-26,43,4.0,False,,
FB002003,Accessories,Banana Republic,Winter,XXL,Purple,33.88,0.0,33.88,2024-10-28,41,4.3,False,,
FB002004,Dresses,Uniqlo,Winter,XL,Navy,124.47,18.2,101.82,2025-05-17,49,3.6,False,,
FB002005,Dresses,Ann Taylor,Fall,XL,Black,193.24,0.0,193.24,2024-03-14,9,4.3,False,,
FB002006,Outerwear,Gap,Summer,S,Pink,169.9,0.0,169.9,2025-04-07,38,3.8,False,,
FB002007,Tops,Zara,Spring,XL,Purple,49.92,58.5,20.72,2024-09-29,6,3.7,False,,
FB002008,Bottoms,Forever21,Winter,S,Purple,149.39,42.1,86.5,2024-08-10,11,3.2,False,,
FB002009,Bottoms,Ann Taylor,Winter,XL,Black,123.04,14.1,105.69,2025-07-05,31,4.6,False,,
FB002010,Shoes,Zara,Summer,XXL,Brown,145.07,56.9,62.53,2025-10-07,36,3.7,False,,
FB002011,Accessories,Gap,Winter,XL,Green,39.08,0.0,39.08,2025-03-09,27,4.0,False,,
FB002012,Bottoms,Ann Taylor,Summer,XXL,Beige,67.57,16.3,56.56,2025-04-20,48,3.1,False,,
FB002013,Accessories,Ann Taylor,Fall,S,Beige,40.65,22.4,31.54,2024-09-03,36,3.9,False,,
FB002014,Accessories,Zara,Fall,XL,Red,70.43,46.1,37.96,2024-11-18,41,3.0,True,Changed Mind,2024-12-02
FB002015,Accessories,Zara,Spring,XL,Black,70.61,20.9,55.85,2024-03-03,20,4.5,False,,
FB002016,Shoes,H&M,Winter,S,Blue,51.15,0.0,51.15,2025-06-27,44,4.4,False,,
FB002017,Tops,Forever21,Fall,L,Black,41.7,0.0,41.7,2025-09-05,46,3.4,False,,
FB002018,Bottoms,H&M,Spring,S,Brown,37.24,0.0,37.24,2025-07-11,21,3.3,False,,
FB002019,Tops,Banana Republic,Spring,XXL,Pink,65.04,0.0,65.04,2024-12-08,41,5.0,False,,
FB002020,Tops,H&M,Winter,XL,Red,55.71,22.3,43.29,2024-10-24,24,3.6,False,,
FB002021,Dresses,Zara,Fall,XL,White,130.16,0.0,130.16,2024-06-11,1,4.2,False,,
FB002022,Tops,Forever21,Winter,XS,Navy,111.41,0.0,111.41,2024-03-25,33,4.5,False,,
FB002023,Shoes,Uniqlo,Summer,XXL,Beige,105.95,0.0,105.95,2025-09-30,6,3.5,False,,
FB002024,Tops,Ann Taylor,Fall,M,Purple,107.22,9.5,97.03,2024-02-13,16,4.7,False,,
FB002025,Accessories,Zara,Fall,XXL,Purple,50.55,0.0,50.55,2024-01-09,13,3.4,True,Size Issue,2024-01-16
FB002026,Tops,Mango,Summer,M,Beige,45.92,0.0,45.92,2025-06-25,7,3.7,False,,
FB002027,Bottoms,Ann Taylor,Fall,XS,Brown,79.41,28.4,56.86,2024-09-23,25,4.0,False,,
FB002028,Dresses,Zara,Fall,S,Purple,141.22,58.8,58.18,2025-04-10,32,3.6,False,,
FB002029,Shoes,Ann Taylor,Summer,XXL,White,172.99,30.8,119.71,2024-05-19,29,4.7,False,,
FB002030,Accessories,Gap,Spring,S,Green,56.72,13.3,49.18,2024-05-02,35,2.9,False,,
FB002031,Tops,Uniqlo,Summer,S,Pink,114.71,16.4,95.9,2025-06-03,4,3.9,False,,
FB002032,Outerwear,Gap,Winter,XXL,Navy,243.51,0.0,243.51,2024-08-07,14,4.8,False,,
FB002033,Tops,Gap,Summer,M,Black,43.25,0.0,43.25,2025-09-29,0,3.4,False,,
FB002034,Shoes,H&M,Winter,XS,Red,127.19,10.2,114.22,2024-06-19,50,4.4,False,,
FB002035,Shoes,Banana Republic,Fall,S,Black,137.79,27.1,100.45,2024-05-17,29,2.6,True,Changed Mind,2024-05-20
FB002036,Accessories,Zara,Winter,XXL,Brown,69.53,0.0,69.53,2024-08-08,36,3.0,True,Size Issue,2024-09-02
FB002037,Bottoms,Banana Republic,Summer,XL,Gray,115.75,0.0,115.75,2024-05-27,40,4.2,False,,
FB002038,Shoes,Gap,Summer,XL,Purple,115.95,39.7,69.92,2025-02-20,36,3.2,True,Quality Issue,2025-03-04
FB002039,Accessories,Gap,Spring,S,Red,33.82,0.0,33.82,2025-10-23,44,3.9,False,,
FB002040,Bottoms,Forever21,Summer,XS,Purple,129.41,0.0,129.41,2024-11-08,12,3.7,False,,
FB002041,Tops,Banana Republic,Winter,S,Green,67.49,0.0,67.49,2025-04-04,25,4.8,False,,
FB002042,Bottoms,Zara,Fall,XS,Green,101.35,24.7,76.32,2024-05-18,26,3.8,True,Size Issue,2024-06-01
FB002043,Outerwear,Zara,Summer,M,Gray,160.89,0.0,160.89,2024-04-08,3,3.9,False,,
FB002044,Bottoms,Ann Taylor,Summer,XS,Gray,55.94,7.8,51.58,2024-02-05,49,4.3,False,,
FB002045,Bottoms,Mango,Summer,XS,White,94.86,5.6,89.55,2025-04-28,32,3.6,False,,
FB002046,Dresses,Forever21,Winter,S,Red,70.39,25.1,52.72,2024-10-13,45,4.3,False,,
FB002047,Accessories,Gap,Summer,XL,Red,50.57,41.4,29.63,2025-04-10,0,4.8,False,,
FB002048,Bottoms,Forever21,Summer,S,White,121.15,0.0,121.15,2024-05-14,50,3.3,True,Quality Issue,2024-05-17
FB002049,Dresses,Forever21,Summer,S,Navy,80.78,45.4,44.11,2024-05-25,5,4.0,False,,
FB002050,Dresses,Zara,Spring,M,Gray,185.63,7.7,171.34,2024-01-24,39,3.3,True,Quality Issue,2024-02-07
FB002051,Dresses,Ann Taylor,Spring,XS,White,206.9,6.2,194.07,2025-09-09,29,2.2,False,,
FB002052,Dresses,Zara,Fall,M,Navy,190.62,13.1,165.65,2025-01-26,7,3.6,True,Size Issue,2025-01-30
FB002053,Outerwear,Banana Republic,Spring,XL,Brown,236.77,0.0,236.77,2025-07-07,27,4.6,False,,
FB002054,Dresses,Uniqlo,Winter,M,Gray,144.52,38.2,89.31,2025-11-21,32,4.1,False,,
FB002055,Bottoms,Gap,Winter,XS,Green,90.02,0.0,90.02,2024-09-22,29,2.7,True,Changed Mind,2024-10-07
FB002056,Dresses,Banana Republic,Summer,XL,Green,133.42,13.5,115.41,2025-03-23,5,4.5,False,,
FB002057,Accessories,Forever21,Fall,L,Brown,77.53,17.5,63.96,2024-11-29,50,4.7,False,,
FB002058,Shoes,Uniqlo,Winter,M,Gray,191.13,0.0,191.13,2024-04-30,10,3.6,False,,
FB002059,Outerwear,Forever21,Spring,M,Blue,111.87,20.2,89.27,2024-06-19,4,2.8,True,Damaged,2024-07-05
FB002060,Dresses,Mango,Summer,M,Navy,50.25,0.0,50.25,2024-01-03,13,3.5,True,Size Issue,2024-01-21
FB002061,Outerwear,Forever21,Fall,M,Blue,157.08,14.2,134.77,2025-06-12,0,4.4,False,,
FB002062,Outerwear,Banana Republic,Summer,M,Black,149.05,0.0,149.05,2024-04-04,37,3.5,False,,
FB002063,Dresses,Mango,Fall,S,Beige,134.06,54.8,60.6,2025-11-20,37,4.2,False,,
FB002064,Outerwear,Gap,Summer,L,Green,172.1,26.0,127.35,2025-07-14,5,4.5,False,,
FB002065,Shoes,Forever21,Fall,XS,Green,43.69,17.6,36.0,2025-06-11,37,4.3,True,Size Issue,2025-06-25
FB002066,Accessories,Banana Republic,Fall,L,Black,75.42,6.3,70.67,2025-11-09,5,4.1,False,,
FB002067,Dresses,Ann Taylor,Spring,M,Purple,74.06,17.1,61.4,2024-01-19,9,4.4,False,,
FB002068,Shoes,Zara,Summer,M,White,91.83,0.0,91.83,2025-02-24,26,2.9,True,Changed Mind,2025-03-09
FB002069,Outerwear,Uniqlo,Spring,XL,Pink,226.75,7.2,210.42,2024-04-07,3,2.6,True,Quality Issue,2024-04-16
FB002070,Dresses,Zara,Fall,XXL,Purple,204.74,23.0,157.65,2025-10-30,8,3.7,True,Size Issue,2025-11-29
FB002071,Shoes,Zara,Fall,L,Red,45.39,0.0,45.39,2025-05-23,4,3.9,False,,
FB002072,Shoes,Mango,Winter,S,Navy,141.95,0.0,141.95,2024-06-12,19,4.1,False,,
FB002073,Bottoms,Ann Taylor,Winter,XS,Green,65.36,0.0,65.36,2025-07-27,6,4.3,False,,
FB002074,Outerwear,Ann Taylor,Summer,XL,Black,196.73,52.6,93.25,2025-10-08,50,3.9,False,,
FB002075,Shoes,Zara,Spring,XXL,Blue,58.31,0.0,58.31,2025-09-08,29,2.8,True,Size Issue,2025-09-22
FB002076,Tops,Zara,Summer,XS,Red,76.16,11.9,67.1,2024-04-01,1,4.4,False,,
FB002077,Dresses,Mango,Fall,S,Brown,174.95,48.5,90.1,2024-04-01,22,3.4,True,Size Issue,2024-04-10
FB002078,Outerwear,Ann Taylor,Summer,L,Blue,153.99,0.0,153.99,2024-09-21,49,3.6,False,,
FB002079,Dresses,Zara,Spring,XXL,Red,201.95,48.4,104.21,2025-10-11,14,2.7,True,Color Mismatch,2025-10-12
FB002080,Accessories,Banana Republic,Spring,S,Green,38.79,36.0,24.83,2024-11-12,13,3.2,False,,
FB002081,Bottoms,Uniqlo,Fall,M,Purple,145.33,0.0,145.33,2025-07-01,26,3.2,True,Changed Mind,2025-07-26
FB002082,Accessories,Mango,Winter,XXL,Red,40.63,50.2,20.23,2025-12-21,26,2.9,False,,
FB002083,Shoes,Forever21,Fall,S,Pink,197.37,52.4,93.95,2025-02-22,28,3.0,False,,
FB002084,Tops,Uniqlo,Spring,L,Gray,102.99,31.6,70.45,2024-07-31,40,4.4,False,,
FB002085,Accessories,Forever21,Summer,XL,Pink,47.54,9.5,43.02,2024-05-08,9,4.0,False,,
FB002086,Shoes,H&M,Spring,XS,Pink,156.17,55.1,70.12,2024-06-05,35,3.4,False,,
FB002087,Bottoms,Banana Republic,Spring,XXL,Blue,131.22,16.3,109.83,2024-12-31,10,3.4,True,Changed Mind,2025-01-01
FB002088,Tops,Uniqlo,Spring,XXL,Black,96.64,0.0,96.64,2025-09-19,45,4.3,False,,
FB002089,Bottoms,Banana Republic,Fall,L,White,30.3,24.7,22.82,2024-12-11,14,3.3,False,,
FB002090,Shoes,Mango,Summer,XL,Purple,84.36,30.7,58.46,2025-02-18,25,4.1,True,Size Issue,2025-03-02
FB002091,Accessories,Banana Republic,Summer,S,Black,25.46,46.2,13.7,2024-10-12,42,4.5,True,Size Issue,2024-10-20
FB002092,Accessories,Banana Republic,Winter,XS,Pink,54.73,48.5,28.19,2025-05-23,15,4.7,True,Changed Mind,2025-06-13
FB002093,Outerwear,Forever21,Summer,XS,White,107.74,44.0,60.33,2025-04-02,38,3.2,True,Size Issue,2025-04-22
FB002094,Accessories,Banana Republic,Summer,M,Green,75.99,0.0,75.99,2024-04-29,30,3.4,False,,
FB002095,Dresses,Gap,Summer,XL,Gray,179.53,5.7,169.3,2024-04-17,47,4.2,False,,
FB002096,Tops,Mango,Spring,XXL,Brown,117.78,54.4,53.71,2024-04-10,16,4.4,False,,
FB002097,Shoes,Gap,Spring,M,Green,140.59,0.0,140.59,2024-12-14,28,3.7,False,,
FB002098,Outerwear,Mango,Summer,XS,Gray,236.85,15.1,201.09,2025-06-19,28,2.5,False,,
FB002099,Tops,Mango,Winter,XL,Green,91.51,19.2,73.94,2025-03-12,6,3.8,True,Damaged,2025-03-29
FB002100,Accessories,Gap,Fall,S,White,58.99,51.8,28.43,2024-09-14,24,3.3,False,,
FB002101,Accessories,H&M,Winter,M,White,17.62,51.2,8.6,2024-01-08,6,4.4,True,Changed Mind,2024-01-09
FB002102,Dresses,Ann Taylor,Spring,L,Purple,55.35,0.0,55.35,2025-11-16,16,4.7,False,,
FB002103,Bottoms,Mango,Fall,L,Red,49.47,27.8,35.72,2025-01-28,2,3.6,False,,
FB002104,Tops,Ann Taylor,Winter,M,Blue,86.64,0.0,86.64,2025-11-29,28,3.5,False,,
FB002105,Accessories,Forever21,Summer,S,Brown,70.23,47.3,37.01,2024-05-25,47,3.9,True,Changed Mind,2024-05-29
FB002106,Tops,Uniqlo,Fall,L,Black,20.44,44.4,11.36,2024-02-17,23,4.4,False,,
FB002107,Dresses,Uniqlo,Fall,M,White,169.48,32.4,114.57,2025-08-14,14,3.7,True,Color Mismatch,2025-09-11
FB002108,Shoes,Banana Republic,Fall,XS,Green,88.23,0.0,88.23,2025-09-07,27,4.7,False,,
FB002109,Accessories,Zara,Spring,S,Green,24.58,6.1,23.08,2025-01-08,30,3.2,False,,
FB002110,Dresses,Forever21,Spring,L,White,89.29,52.3,42.59,2024-08-26,21,4.0,True,Changed Mind,2024-08-27
FB002111,Shoes,Zara,Summer,M,Gray,107.3,23.1,82.51,2025-08-22,32,4.6,False,,
FB002112,Accessories,Ann Taylor,Winter,S,Purple,36.9,38.3,22.77,2024-05-20,7,3.9,False,,
FB002113,Accessories,Gap,Winter,M,Black,23.71,16.5,19.8,2025-06-02,31,3.7,False,,
FB002114,Shoes,Uniqlo,Fall,L,Beige,47.3,32.0,32.16,2024-08-20,10,2.8,False,,
FB002115,Accessories,Mango,Spring,M,Blue,64.29,27.4,46.67,2025-03-08,17,4.5,False,,
FB002116,Tops,Mango,Summer,M,Black,64.15,0.0,64.15,2024-03-03,13,4.3,False,,
FB002117,Tops,Banana Republic,Spring,L,Pink,95.47,19.9,76.47,2024-08-23,48,3.6,False,,
FB002118,Dresses,Zara,Fall,XS,Gray,104.07,50.6,51.41,2024-07-09,49,4.9,False,,
FB002119,Shoes,Banana Republic,Spring,XL,Navy,152.91,27.7,110.55,2025-07-30,10,4.3,True,Changed Mind,2025-08-24
FB002120,Tops,Forever21,Fall,L,Red,75.5,39.9,45.38,2025-03-02,28,3.9,False,,
FB002121,Bottoms,Zara,Winter,XXL,Blue,111.98,0.0,111.98,2025-12-24,4,4.0,True,Size Issue,2026-01-17
FB002122,Outerwear,Forever21,Winter,L,Red,140.88,0.0,140.88,2025-03-17,33,4.2,False,,
FB002123,Tops,Zara,Winter,XXL,Green,99.73,19.0,80.78,2025-08-28,25,3.5,False,,
FB002124,Bottoms,Zara,Spring,M,White,61.16,0.0,61.16,2025-12-04,1,2.9,False,,
FB002125,Outerwear,Mango,Winter,S,Brown,151.08,0.0,151.08,2025-09-02,20,4.4,False,,
FB002126,Tops,Uniqlo,Summer,M,White,88.18,28.2,63.31,2025-04-30,3,3.9,False,,
FB002127,Tops,Gap,Spring,M,Pink,35.88,51.7,17.33,2024-09-04,1,3.3,False,,
FB002128,Outerwear,Uniqlo,Fall,S,Gray,115.71,17.6,95.35,2024-07-30,29,3.9,True,Damaged,2024-08-05
FB002129,Bottoms,Mango,Winter,XS,Black,121.39,36.6,76.96,2025-05-16,41,3.0,True,Size Issue,2025-06-01
FB002130,Accessories,Forever21,Fall,XS,Pink,25.24,47.4,13.28,2024-10-01,18,4.5,False,,
FB002131,Tops,H&M,Summer,M,Red,114.0,39.1,69.43,2024-07-31,0,4.6,False,,
FB002132,Bottoms,Mango,Summer,S,Blue,149.39,55.9,65.88,2024-04-07,0,4.3,False,,
FB002133,Shoes,Mango,Winter,M,Gray,172.61,0.0,172.61,2024-01-26,34,3.3,False,,
FB002134,Tops,Gap,Summer,S,Black,60.01,0.0,60.01,2024-02-10,49,3.5,False,,
FB002135,Dresses,Zara,Summer,M,Brown,83.71,0.0,83.71,2024-07-06,29,4.4,True,Changed Mind,2024-07-19
FB002136,Outerwear,H&M,Summer,L,Red,175.74,28.7,125.3,2025-07-22,15,4.4,True,Quality Issue,2025-08-10
FB002137,Accessories,Forever21,Spring,M,Green,25.16,0.0,25.16,2025-09-19,46,4.8,False,,
FB002138,Outerwear,Ann Taylor,Summer,XXL,Brown,117.23,6.9,109.14,2024-06-10,44,4.0,False,,
FB002139,Tops,Mango,Summer,S,Brown,31.79,10.2,28.55,2024-11-01,3,3.8,False,,
FB002140,Outerwear,Forever21,Summer,S,Blue,202.15,14.7,172.43,2025-04-09,10,3.7,False,,
FB002141,Outerwear,Uniqlo,Spring,S,Brown,163.17,14.4,139.67,2024-01-24,23,3.7,False,,
FB002142,Accessories,Forever21,Spring,XS,Blue,63.63,55.1,28.57,2024-06-22,1,3.1,True,Size Issue,2024-07-15
FB002143,Accessories,Mango,Summer,S,Red,65.16,55.5,29.0,2024-08-31,19,4.0,False,,
FB002144,Shoes,Uniqlo,Summer,XL,White,67.74,0.0,67.74,2024-09-10,12,4.3,False,,
FB002145,Accessories,Mango,Fall,M,Black,17.65,38.1,10.93,2024-12-18,21,4.0,False,,
FB002146,Accessories,Banana Republic,Fall,M,Pink,36.36,37.9,22.58,2025-02-18,14,3.4,False,,
FB002147,Outerwear,Uniqlo,Fall,XL,White,208.36,0.0,208.36,2024-10-28,10,3.5,False,,
FB002148,Tops,Mango,Winter,S,Green,101.18,0.0,101.18,2025-07-05,36,4.4,False,,
FB002149,Bottoms,Banana Republic,Fall,M,Pink,40.86,41.2,24.03,2024-12-07,49,3.5,False,,
FB002150,Tops,Ann Taylor,Fall,XS,Black,34.26,48.0,17.82,2025-05-07,4,3.8,False,,
FB002151,Outerwear,Ann Taylor,Spring,S,Black,234.09,13.9,201.55,2025-10-18,17,4.2,True,Quality Issue,2025-11-16
FB002152,Tops,Ann Taylor,Summer,XL,Red,38.08,15.5,32.18,2025-05-08,6,4.0,False,,
FB002153,Dresses,Forever21,Fall,L,Pink,130.49,0.0,130.49,2025-10-06,32,4.6,False,,
FB002154,Shoes,Forever21,Summer,S,Green,182.46,11.7,161.11,2024-08-22,49,4.6,True,Color Mismatch,2024-09-10
FB002155,Bottoms,Uniqlo,Spring,S,Pink,37.33,0.0,37.33,2024-03-05,6,3.7,False,,
FB002156,Bottoms,Ann Taylor,Spring,XS,Navy,41.29,0.0,41.29,2024-05-22,49,3.7,True,Changed Mind,2024-06-01
FB002157,Bottoms,Zara,Winter,L,Brown,85.32,0.0,85.32,2025-09-11,29,3.8,False,,
FB002158,Shoes,Uniqlo,Fall,S,Black,120.27,0.0,120.27,2025-10-05,16,4.2,False,,
FB002159,Shoes,Banana Republic,Fall,XXL,Green,88.4,12.4,77.44,2025-05-19,27,3.8,False,,
FB002160,Outerwear,H&M,Fall,S,Red,180.11,48.6,92.58,2025-01-01,6,4.3,False,,
FB002161,Accessories,Mango,Spring,L,Purple,58.26,45.5,31.75,2024-12-07,33,4.3,False,,
FB002162,Shoes,H&M,Fall,M,Blue,153.7,11.1,136.64,2024-01-19,11,4.1,False,,
FB002163,Shoes,Forever21,Winter,S,Beige,133.52,0.0,133.52,2024-08-09,19,4.0,False,,
FB002164,Dresses,Ann Taylor,Spring,XS,Brown,116.6,7.6,107.74,2024-01-09,22,3.8,False,,
FB002165,Outerwear,Mango,Spring,XXL,Beige,238.75,16.4,199.6,2025-04-02,19,3.4,True,Size Issue,2025-04-21
FB002166,Shoes,Mango,Summer,XS,Red,166.87,0.0,166.87,2024-03-30,17,4.0,True,Size Issue,2024-04-19
FB002167,Accessories,Zara,Winter,L,Red,69.05,7.0,64.22,2024-01-01,25,2.8,True,Changed Mind,2024-01-28
FB002168,Accessories,Ann Taylor,Winter,S,Red,19.34,32.9,12.98,2024-08-25,1,4.6,False,,
FB002169,Accessories,Banana Republic,Fall,S,Navy,64.6,7.7,59.63,2024-11-01,10,3.6,False,,
FB002170,Accessories,Banana Republic,Fall,L,Green,60.16,5.3,56.97,2024-05-27,33,4.6,False,,
